W	X	Y	Z	D	stderr	Zscore	BABA	ABBA	nsnps	timescale	parameters	stat	ds	select	rep
Afr	AMH1	Vindija	outgroup	0.0143	0.01306	1.097	1372	1334	89582	medium	missing-0.1	dstat	100000	all	8
Afr	admix	Vindija	outgroup	-0.1255	0.012924	-9.708	1262	1624	89487	medium	missing-0.1	dstat	100000	all	9
Afr	AMH1	Vindija	outgroup	0.0015	0.012479	0.122	1330	1326	89673	medium	missing-0.1	dstat	100000	all	9
Afr	admix	Vindija	outgroup	-0.1097	0.013696	-8.009	1272	1586	89575	medium	missing-0.1	dstat	100000	all	10
Afr	AMH1	Vindija	outgroup	0.0251	0.012721	1.973	1356	1290	89627	medium	missing-0.1	dstat	100000	all	10
Afr	admix	Vindija	outgroup	-0.1196	0.013931	-8.585	1263	1605	89343	medium	missing-0.1	dstat	100000	all	11
Afr	AMH1	Vindija	outgroup	-3e-04	0.012604	-0.022	1329	1330	89582	medium	missing-0.1	dstat	100000	all	11
Afr	admix	Vindija	outgroup	-0.1202	0.01329	-9.04	1262	1606	89458	medium	missing-0.1	dstat	100000	all	12
Afr	AMH1	Vindija	outgroup	0.0197	0.012965	1.518	1358	1305	89570	medium	missing-0.1	dstat	100000	all	12
Afr	admix	Vindija	outgroup	-0.1105	0.012814	-8.621	1284	1603	89612	medium	missing-0.1	dstat	100000	all	13
Afr	AMH1	Vindija	outgroup	0.0083	0.01248	0.668	1344	1321	89494	medium	missing-0.1	dstat	100000	all	13
Afr	admix	Vindija	outgroup	-0.1059	0.013183	-8.031	1336	1652	89446	medium	missing-0.1	dstat	100000	all	14
Afr	AMH1	Vindija	outgroup	0.0089	0.012119	0.737	1396	1371	89633	medium	missing-0.1	dstat	100000	all	14
Afr	admix	Vindija	outgroup	-0.1299	0.013734	-9.455	1273	1653	89348	medium	missing-0.1	dstat	100000	all	15
Afr	AMH1	Vindija	outgroup	-0.0013	0.012643	-0.102	1370	1373	89682	medium	missing-0.1	dstat	100000	all	15
Afr	admix	Vindija	outgroup	-0.1077	0.013474	-7.993	1272	1579	89645	medium	missing-0.1	dstat	100000	all	16
Afr	AMH1	Vindija	outgroup	0.002	0.012475	0.159	1312	1306	89542	medium	missing-0.1	dstat	100000	all	16
Afr	admix	Vindija	outgroup	-0.1284	0.01364	-9.411	1274	1649	89692	medium	missing-0.1	dstat	100000	all	17
Afr	AMH1	Vindija	outgroup	-0.0103	0.012623	-0.814	1334	1362	89556	medium	missing-0.1	dstat	100000	all	17
Afr	admix	Vindija	outgroup	-0.1103	0.012547	-8.793	1308	1633	89586	medium	missing-0.1	dstat	100000	all	18
Afr	AMH1	Vindija	outgroup	-0.0062	0.012592	-0.495	1348	1364	89604	medium	missing-0.1	dstat	100000	all	18
Afr	admix	Vindija	outgroup	-0.1067	0.01324	-8.062	1295	1604	89652	medium	missing-0.1	dstat	100000	all	19
Afr	AMH1	Vindija	outgroup	0.0182	0.012709	1.434	1371	1322	89598	medium	missing-0.1	dstat	100000	all	19
Afr	admix	Vindija	outgroup	-0.1136	0.012841	-8.849	1289	1619	89641	medium	missing-0.1	dstat	100000	all	20
Afr	AMH1	Vindija	outgroup	0.0078	0.01282	0.607	1389	1368	89637	medium	missing-0.1	dstat	100000	all	20
Afr	admix	Vindija	outgroup	-0.1194	0.013306	-8.971	1277	1624	89719	medium	missing-0.1	dstat	100000	all	21
Afr	AMH1	Vindija	outgroup	5e-04	0.01178	0.04	1365	1364	89506	medium	missing-0.1	dstat	100000	all	21
Afr	admix	Vindija	outgroup	-0.1128	0.013027	-8.662	1287	1614	89609	medium	missing-0.1	dstat	100000	all	22
Afr	AMH1	Vindija	outgroup	-0.01	0.012506	-0.799	1332	1359	89716	medium	missing-0.1	dstat	100000	all	22
Afr	admix	Vindija	outgroup	-0.1082	0.013588	-7.964	1295	1610	89708	medium	missing-0.1	dstat	100000	all	23
Afr	AMH1	Vindija	outgroup	-0.0036	0.01305	-0.275	1341	1351	89597	medium	missing-0.1	dstat	100000	all	23
Afr	admix	Vindija	outgroup	-0.0934	0.013715	-6.809	1294	1560	89630	medium	missing-0.1	dstat	100000	all	24
Afr	AMH1	Vindija	outgroup	0.0136	0.012584	1.077	1365	1329	89681	medium	missing-0.1	dstat	100000	all	24
Afr	admix	Vindija	outgroup	-0.1013	0.012728	-7.961	1298	1591	89735	medium	missing-0.1	dstat	100000	all	25
Afr	AMH1	Vindija	outgroup	0.0176	0.0131	1.344	1357	1310	89364	medium	missing-0.1	dstat	100000	all	25
Afr	admix	Vindija	outgroup	-0.1003	0.013685	-7.326	1311	1603	89510	medium	missing-0.1	dstat	100000	all	26
Afr	AMH1	Vindija	outgroup	-0.0031	0.01275	-0.24	1326	1334	89541	medium	missing-0.1	dstat	100000	all	26
Afr	admix	Vindija	outgroup	-0.1043	0.012881	-8.101	1303	1607	89556	medium	missing-0.1	dstat	100000	all	27
Afr	AMH1	Vindija	outgroup	5e-04	0.012469	0.038	1349	1348	89721	medium	missing-0.1	dstat	100000	all	27
Afr	admix	Vindija	outgroup	-0.1216	0.013511	-8.999	1288	1645	89609	medium	missing-0.1	dstat	100000	all	28
Afr	AMH1	Vindija	outgroup	-0.0186	0.013005	-1.431	1331	1382	89553	medium	missing-0.1	dstat	100000	all	28
Afr	admix	Vindija	outgroup	-0.1148	0.012953	-8.866	1265	1593	89585	medium	missing-0.1	dstat	100000	all	29
Afr	AMH1	Vindija	outgroup	-0.0097	0.012766	-0.762	1323	1349	89570	medium	missing-0.1	dstat	100000	all	29
Afr	admix	Vindija	outgroup	-0.1164	0.012871	-9.046	1243	1570	89636	medium	missing-0.1	dstat	100000	all	30
Afr	AMH1	Vindija	outgroup	-0.0053	0.013119	-0.405	1297	1310	89606	medium	missing-0.1	dstat	100000	all	30
Afr	admix	Vindija	outgroup	-0.0983	0.013027	-7.542	1309	1594	89572	medium	missing-0.1	dstat	100000	all	31
Afr	AMH1	Vindija	outgroup	0.02	0.013119	1.524	1358	1305	89563	medium	missing-0.1	dstat	100000	all	31
Afr	admix	Vindija	outgroup	-0.1184	0.012487	-9.484	1275	1618	89480	medium	missing-0.1	dstat	100000	all	32
Afr	AMH1	Vindija	outgroup	0.0033	0.01269	0.262	1347	1338	89430	medium	missing-0.1	dstat	100000	all	32
Afr	admix	Vindija	outgroup	-0.1258	0.013229	-9.511	1267	1631	89466	medium	missing-0.1	dstat	100000	all	33
Afr	AMH1	Vindija	outgroup	-0.0125	0.013027	-0.957	1341	1375	89536	medium	missing-0.1	dstat	100000	all	33
Afr	admix	Vindija	outgroup	-0.1337	0.012845	-10.406	1237	1619	89511	medium	missing-0.1	dstat	100000	all	34
Afr	AMH1	Vindija	outgroup	-0.0141	0.01214	-1.164	1312	1349	89530	medium	missing-0.1	dstat	100000	all	34
Afr	admix	Vindija	outgroup	-0.1176	0.013601	-8.643	1295	1640	89577	medium	missing-0.1	dstat	100000	all	35
Afr	AMH1	Vindija	outgroup	-0.0057	0.012064	-0.476	1365	1381	89782	medium	missing-0.1	dstat	100000	all	35
Afr	admix	Vindija	outgroup	-0.1179	0.013348	-8.83	1288	1632	89506	medium	missing-0.1	dstat	100000	all	36
Afr	AMH1	Vindija	outgroup	0.0105	0.012862	0.816	1385	1356	89583	medium	missing-0.1	dstat	100000	all	36
Afr	admix	Vindija	outgroup	-0.1061	0.0136	-7.804	1310	1621	89643	medium	missing-0.1	dstat	100000	all	37
Afr	AMH1	Vindija	outgroup	-0.0137	0.012892	-1.06	1320	1357	89526	medium	missing-0.1	dstat	100000	all	37
Afr	admix	Vindija	outgroup	-0.0962	0.013347	-7.206	1330	1613	89527	medium	missing-0.1	dstat	100000	all	38
Afr	AMH1	Vindija	outgroup	0.0122	0.012832	0.951	1378	1345	89563	medium	missing-0.1	dstat	100000	all	38
Afr	admix	Vindija	outgroup	-0.1118	0.012791	-8.743	1292	1617	89504	medium	missing-0.1	dstat	100000	all	39
Afr	AMH1	Vindija	outgroup	0.0362	0.012181	2.975	1384	1288	89519	medium	missing-0.1	dstat	100000	all	39
Afr	admix	Vindija	outgroup	-0.1029	0.012827	-8.022	1311	1611	89634	medium	missing-0.1	dstat	100000	all	40
Afr	AMH1	Vindija	outgroup	0.0096	0.012023	0.798	1375	1349	89601	medium	missing-0.1	dstat	100000	all	40
Afr	admix	Vindija	outgroup	-0.1095	0.013274	-8.245	1263	1574	89630	medium	missing-0.1	dstat	100000	all	41
Afr	AMH1	Vindija	outgroup	-0.003	0.012833	-0.231	1330	1338	89609	medium	missing-0.1	dstat	100000	all	41
Afr	admix	Vindija	outgroup	-0.1285	0.01312	-9.791	1229	1591	89705	medium	missing-0.1	dstat	100000	all	42
Afr	AMH1	Vindija	outgroup	-0.0101	0.012253	-0.825	1319	1346	89555	medium	missing-0.1	dstat	100000	all	42
Afr	admix	Vindija	outgroup	-0.1246	0.012699	-9.81	1256	1614	89592	medium	missing-0.1	dstat	100000	all	43
Afr	AMH1	Vindija	outgroup	-0.0038	0.012572	-0.303	1323	1333	89653	medium	missing-0.1	dstat	100000	all	43
Afr	admix	Vindija	outgroup	-0.1269	0.013131	-9.662	1261	1628	89630	medium	missing-0.1	dstat	100000	all	44
Afr	AMH1	Vindija	outgroup	0.0011	0.012565	0.088	1352	1349	89701	medium	missing-0.1	dstat	100000	all	44
Afr	admix	Vindija	outgroup	-0.1135	0.012581	-9.018	1269	1593	89602	medium	missing-0.1	dstat	100000	all	45
Afr	AMH1	Vindija	outgroup	-0.0058	0.013081	-0.444	1311	1327	89658	medium	missing-0.1	dstat	100000	all	45
Afr	admix	Vindija	outgroup	-0.12	0.013226	-9.075	1261	1605	89742	medium	missing-0.1	dstat	100000	all	46
Afr	AMH1	Vindija	outgroup	-0.0148	0.01283	-1.156	1327	1367	89536	medium	missing-0.1	dstat	100000	all	46
Afr	admix	Vindija	outgroup	-0.1074	0.013837	-7.761	1291	1601	89479	medium	missing-0.1	dstat	100000	all	47
Afr	AMH1	Vindija	outgroup	-0.0033	0.011935	-0.279	1333	1342	89667	medium	missing-0.1	dstat	100000	all	47
Afr	admix	Vindija	outgroup	-0.1083	0.012865	-8.422	1268	1576	89659	medium	missing-0.1	dstat	100000	all	48
Afr	AMH1	Vindija	outgroup	-0.006	0.011948	-0.502	1340	1357	89450	medium	missing-0.1	dstat	100000	all	48
Afr	admix	Vindija	outgroup	-0.1328	0.012872	-10.316	1255	1640	89603	medium	missing-0.1	dstat	100000	all	49
Afr	AMH1	Vindija	outgroup	-0.0087	0.012958	-0.674	1345	1369	89500	medium	missing-0.1	dstat	100000	all	49
Afr	admix	Vindija	outgroup	-0.1118	0.013909	-8.041	1297	1623	89495	medium	missing-0.1	dstat	100000	all	50
Afr	AMH1	Vindija	outgroup	0.0175	0.012089	1.45	1381	1333	89561	medium	missing-0.1	dstat	100000	all	50
Afr	admix	Vindija	outgroup	-0.1228	0.013751	-8.932	1243	1591	89530	medium	missing-0.1	dstat	100000	all	51
Afr	AMH1	Vindija	outgroup	0.0073	0.013268	0.548	1357	1337	89658	medium	missing-0.1	dstat	100000	all	51
Afr	admix	Vindija	outgroup	-0.1193	0.013052	-9.138	1280	1626	89615	medium	missing-0.1	dstat	100000	all	52
Afr	AMH1	Vindija	outgroup	-0.0146	0.012711	-1.149	1323	1362	89560	medium	missing-0.1	dstat	100000	all	52
Afr	admix	Vindija	outgroup	-0.1126	0.013896	-8.106	1258	1577	89524	medium	missing-0.1	dstat	100000	all	53
Afr	AMH1	Vindija	outgroup	0.0204	0.012487	1.635	1354	1300	89632	medium	missing-0.1	dstat	100000	all	53
Afr	admix	Vindija	outgroup	-0.102	0.013137	-7.767	1289	1581	89741	medium	missing-0.1	dstat	100000	all	54
Afr	AMH1	Vindija	outgroup	-0.0063	0.011974	-0.527	1333	1350	89688	medium	missing-0.1	dstat	100000	all	54
Afr	admix	Vindija	outgroup	-0.1348	0.01311	-10.283	1263	1656	89575	medium	missing-0.1	dstat	100000	all	55
Afr	AMH1	Vindija	outgroup	-0.0051	0.012413	-0.408	1351	1365	89702	medium	missing-0.1	dstat	100000	all	55
Afr	admix	Vindija	outgroup	-0.1246	0.013215	-9.432	1237	1589	89619	medium	missing-0.1	dstat	100000	all	56
Afr	AMH1	Vindija	outgroup	-0.0055	0.013468	-0.407	1322	1336	89746	medium	missing-0.1	dstat	100000	all	56
Afr	admix	Vindija	outgroup	-0.1198	0.01314	-9.116	1246	1585	89566	medium	missing-0.1	dstat	100000	all	57
Afr	AMH1	Vindija	outgroup	-0.0198	0.012815	-1.548	1275	1327	89407	medium	missing-0.1	dstat	100000	all	57
Afr	admix	Vindija	outgroup	-0.1047	0.013168	-7.953	1271	1569	89553	medium	missing-0.1	dstat	100000	all	58
Afr	AMH1	Vindija	outgroup	0.0026	0.012359	0.212	1341	1334	89652	medium	missing-0.1	dstat	100000	all	58
Afr	admix	Vindija	outgroup	-0.1145	0.012891	-8.88	1283	1615	89592	medium	missing-0.1	dstat	100000	all	59
Afr	AMH1	Vindija	outgroup	0.0081	0.012868	0.631	1371	1349	89540	medium	missing-0.1	dstat	100000	all	59
Afr	admix	Vindija	outgroup	-0.1086	0.013253	-8.197	1276	1586	89695	medium	missing-0.1	dstat	100000	all	60
Afr	AMH1	Vindija	outgroup	-0.0068	0.01259	-0.537	1321	1339	89600	medium	missing-0.1	dstat	100000	all	60
Afr	admix	Vindija	outgroup	-0.1179	0.012885	-9.149	1286	1630	89364	medium	missing-0.1	dstat	100000	all	61
Afr	AMH1	Vindija	outgroup	-0.008	0.013083	-0.608	1335	1356	89596	medium	missing-0.1	dstat	100000	all	61
Afr	admix	Vindija	outgroup	-0.1006	0.013088	-7.683	1310	1603	89535	medium	missing-0.1	dstat	100000	all	62
Afr	AMH1	Vindija	outgroup	0.005	0.011626	0.429	1351	1337	89711	medium	missing-0.1	dstat	100000	all	62
Afr	admix	Vindija	outgroup	-0.1089	0.01303	-8.359	1339	1666	89630	medium	missing-0.1	dstat	100000	all	63
Afr	AMH1	Vindija	outgroup	-0.0084	0.012414	-0.677	1368	1391	89519	medium	missing-0.1	dstat	100000	all	63
Afr	admix	Vindija	outgroup	-0.1079	0.013155	-8.205	1254	1557	89555	medium	missing-0.1	dstat	100000	all	64
Afr	AMH1	Vindija	outgroup	0.0155	0.013033	1.187	1331	1290	89453	medium	missing-0.1	dstat	100000	all	64
Afr	admix	Vindija	outgroup	-0.122	0.013768	-8.861	1273	1627	89485	medium	missing-0.1	dstat	100000	all	65
Afr	AMH1	Vindija	outgroup	-0.0049	0.012996	-0.377	1340	1354	89469	medium	missing-0.1	dstat	100000	all	65
Afr	admix	Vindija	outgroup	-0.0965	0.013094	-7.372	1304	1582	89612	medium	missing-0.1	dstat	100000	all	66
Afr	AMH1	Vindija	outgroup	0.005	0.012832	0.393	1365	1351	89563	medium	missing-0.1	dstat	100000	all	66
Afr	admix	Vindija	outgroup	-0.1267	0.013675	-9.263	1289	1663	89477	medium	missing-0.1	dstat	100000	all	67
Afr	AMH1	Vindija	outgroup	0.0073	0.013205	0.553	1368	1348	89438	medium	missing-0.1	dstat	100000	all	67
Afr	admix	Vindija	outgroup	-0.121	0.013338	-9.072	1269	1619	89605	medium	missing-0.1	dstat	100000	all	68
Afr	AMH1	Vindija	outgroup	0.0233	0.01324	1.759	1392	1328	89613	medium	missing-0.1	dstat	100000	all	68
Afr	admix	Vindija	outgroup	-0.1074	0.013111	-8.19	1291	1601	89609	medium	missing-0.1	dstat	100000	all	69
Afr	AMH1	Vindija	outgroup	0.0029	0.012473	0.233	1351	1343	89499	medium	missing-0.1	dstat	100000	all	69
Afr	admix	Vindija	outgroup	-0.1214	0.013128	-9.248	1273	1624	89589	medium	missing-0.1	dstat	100000	all	70
Afr	AMH1	Vindija	outgroup	0.0016	0.011857	0.137	1336	1331	89604	medium	missing-0.1	dstat	100000	all	70
Afr	admix	Vindija	outgroup	-0.1069	0.013107	-8.159	1296	1607	89534	medium	missing-0.1	dstat	100000	all	71
Afr	AMH1	Vindija	outgroup	-0.0037	0.012789	-0.291	1347	1357	89542	medium	missing-0.1	dstat	100000	all	71
Afr	admix	Vindija	outgroup	-0.1125	0.013249	-8.492	1312	1645	89603	medium	missing-0.1	dstat	100000	all	72
Afr	AMH1	Vindija	outgroup	-0.0112	0.012689	-0.879	1351	1382	89707	medium	missing-0.1	dstat	100000	all	72
Afr	admix	Vindija	outgroup	-0.1071	0.013418	-7.981	1262	1565	89525	medium	missing-0.1	dstat	100000	all	73
Afr	AMH1	Vindija	outgroup	-0.0147	0.012839	-1.149	1307	1346	89477	medium	missing-0.1	dstat	100000	all	73
Afr	admix	Vindija	outgroup	-0.0994	0.012966	-7.667	1284	1568	89591	medium	missing-0.1	dstat	100000	all	74
Afr	AMH1	Vindija	outgroup	0.0077	0.013002	0.596	1339	1319	89657	medium	missing-0.1	dstat	100000	all	74
Afr	admix	Vindija	outgroup	-0.1252	0.012674	-9.882	1239	1593	89430	medium	missing-0.1	dstat	100000	all	75
Afr	AMH1	Vindija	outgroup	0.0108	0.012905	0.836	1364	1334	89673	medium	missing-0.1	dstat	100000	all	75
Afr	admix	Vindija	outgroup	-0.0984	0.013263	-7.417	1266	1542	89608	medium	missing-0.1	dstat	100000	all	76
Afr	AMH1	Vindija	outgroup	9e-04	0.013132	0.07	1319	1316	89477	medium	missing-0.1	dstat	100000	all	76
Afr	admix	Vindija	outgroup	-0.1307	0.013812	-9.462	1241	1614	89524	medium	missing-0.1	dstat	100000	all	77
Afr	AMH1	Vindija	outgroup	-0.0047	0.012788	-0.368	1291	1303	89473	medium	missing-0.1	dstat	100000	all	77
Afr	admix	Vindija	outgroup	-0.1106	0.013451	-8.223	1261	1575	89587	medium	missing-0.1	dstat	100000	all	78
Afr	AMH1	Vindija	outgroup	-0.0108	0.012604	-0.857	1313	1342	89455	medium	missing-0.1	dstat	100000	all	78
Afr	admix	Vindija	outgroup	-0.1155	0.013032	-8.866	1279	1613	89778	medium	missing-0.1	dstat	100000	all	79
Afr	AMH1	Vindija	outgroup	0.0034	0.012853	0.262	1357	1348	89741	medium	missing-0.1	dstat	100000	all	79
Afr	admix	Vindija	outgroup	-0.1187	0.01322	-8.978	1273	1616	89557	medium	missing-0.1	dstat	100000	all	80
Afr	AMH1	Vindija	outgroup	0.0165	0.012325	1.336	1361	1317	89700	medium	missing-0.1	dstat	100000	all	80
Afr	admix	Vindija	outgroup	-0.1288	0.013702	-9.4	1252	1622	89548	medium	missing-0.1	dstat	100000	all	81
Afr	AMH1	Vindija	outgroup	0.0123	0.013168	0.936	1319	1287	89553	medium	missing-0.1	dstat	100000	all	81
Afr	admix	Vindija	outgroup	-0.141	0.013446	-10.488	1214	1613	89632	medium	missing-0.1	dstat	100000	all	82
Afr	AMH1	Vindija	outgroup	-0.0243	0.013005	-1.872	1304	1369	89603	medium	missing-0.1	dstat	100000	all	82
Afr	admix	Vindija	outgroup	-0.1116	0.012928	-8.633	1278	1599	89625	medium	missing-0.1	dstat	100000	all	83
Afr	AMH1	Vindija	outgroup	-0.0087	0.012865	-0.673	1326	1349	89645	medium	missing-0.1	dstat	100000	all	83
Afr	admix	Vindija	outgroup	-0.1121	0.012976	-8.638	1306	1635	89651	medium	missing-0.1	dstat	100000	all	84
Afr	AMH1	Vindija	outgroup	-0.0172	0.012752	-1.352	1337	1384	89539	medium	missing-0.1	dstat	100000	all	84
Afr	admix	Vindija	outgroup	-0.1146	0.013526	-8.472	1315	1656	89651	medium	missing-0.1	dstat	100000	all	85
Afr	AMH1	Vindija	outgroup	0.001	0.011802	0.083	1356	1353	89574	medium	missing-0.1	dstat	100000	all	85
Afr	admix	Vindija	outgroup	-0.1266	0.013032	-9.712	1259	1624	89469	medium	missing-0.1	dstat	100000	all	86
Afr	AMH1	Vindija	outgroup	-0.0069	0.013146	-0.521	1346	1364	89506	medium	missing-0.1	dstat	100000	all	86
Afr	admix	Vindija	outgroup	-0.1138	0.013187	-8.628	1291	1622	89640	medium	missing-0.1	dstat	100000	all	87
Afr	AMH1	Vindija	outgroup	-0.0128	0.013041	-0.979	1353	1388	89736	medium	missing-0.1	dstat	100000	all	87
Afr	admix	Vindija	outgroup	-0.1159	0.013171	-8.799	1295	1634	89652	medium	missing-0.1	dstat	100000	all	88
Afr	AMH1	Vindija	outgroup	0.0056	0.011998	0.467	1363	1348	89568	medium	missing-0.1	dstat	100000	all	88
Afr	admix	Vindija	outgroup	-0.118	0.013145	-8.975	1259	1595	89608	medium	missing-0.1	dstat	100000	all	89
Afr	AMH1	Vindija	outgroup	0.0172	0.012588	1.37	1344	1298	89586	medium	missing-0.1	dstat	100000	all	89
Afr	admix	Vindija	outgroup	-0.111	0.012919	-8.588	1291	1613	89644	medium	missing-0.1	dstat	100000	all	90
Afr	AMH1	Vindija	outgroup	0.0197	0.012036	1.633	1390	1336	89685	medium	missing-0.1	dstat	100000	all	90
Afr	admix	Vindija	outgroup	-0.1255	0.013707	-9.155	1257	1618	89593	medium	missing-0.1	dstat	100000	all	91
Afr	AMH1	Vindija	outgroup	7e-04	0.012645	0.059	1341	1339	89586	medium	missing-0.1	dstat	100000	all	91
Afr	admix	Vindija	outgroup	-0.1035	0.013606	-7.609	1300	1600	89662	medium	missing-0.1	dstat	100000	all	92
Afr	AMH1	Vindija	outgroup	0.0343	0.012356	2.777	1373	1282	89613	medium	missing-0.1	dstat	100000	all	92
Afr	admix	Vindija	outgroup	-0.1216	0.013672	-8.897	1252	1599	89698	medium	missing-0.1	dstat	100000	all	93
Afr	AMH1	Vindija	outgroup	-0.0011	0.013104	-0.084	1295	1298	89675	medium	missing-0.1	dstat	100000	all	93
Afr	admix	Vindija	outgroup	-0.1118	0.013095	-8.541	1284	1607	89585	medium	missing-0.1	dstat	100000	all	94
Afr	AMH1	Vindija	outgroup	-0.0053	0.012563	-0.421	1347	1361	89524	medium	missing-0.1	dstat	100000	all	94
Afr	admix	Vindija	outgroup	-0.1156	0.01363	-8.48	1262	1591	89751	medium	missing-0.1	dstat	100000	all	95
Afr	AMH1	Vindija	outgroup	0.005	0.013064	0.38	1336	1323	89833	medium	missing-0.1	dstat	100000	all	95
Afr	admix	Vindija	outgroup	-0.1091	0.013084	-8.341	1293	1610	89581	medium	missing-0.1	dstat	100000	all	96
Afr	AMH1	Vindija	outgroup	0.0307	0.012338	2.491	1388	1305	89645	medium	missing-0.1	dstat	100000	all	96
Afr	admix	Vindija	outgroup	-0.1163	0.013079	-8.889	1297	1638	89428	medium	missing-0.1	dstat	100000	all	97
Afr	AMH1	Vindija	outgroup	-3e-04	0.013288	-0.02	1354	1355	89491	medium	missing-0.1	dstat	100000	all	97
Afr	admix	Vindija	outgroup	-0.114	0.01346	-8.471	1286	1618	89529	medium	missing-0.1	dstat	100000	all	98
Afr	AMH1	Vindija	outgroup	0.0189	0.013568	1.393	1371	1320	89570	medium	missing-0.1	dstat	100000	all	98
Afr	admix	Vindija	outgroup	-0.1105	0.013128	-8.415	1309	1633	89636	medium	missing-0.1	dstat	100000	all	99
Afr	AMH1	Vindija	outgroup	0.005	0.012992	0.387	1387	1374	89615	medium	missing-0.1	dstat	100000	all	99
Afr	admix	Vindija	outgroup	-0.1012	0.018139	-5.577	668	818	44929	medium	missing-0.1	dstat	50000	all	0
Afr	AMH1	Vindija	outgroup	0.0016	0.017063	0.094	672	670	44858	medium	missing-0.1	dstat	50000	all	0
Afr	admix	Vindija	outgroup	-0.1435	0.01895	-7.573	638	852	44875	medium	missing-0.1	dstat	50000	all	1
Afr	AMH1	Vindija	outgroup	-0.0079	0.017619	-0.45	679	689	44754	medium	missing-0.1	dstat	50000	all	1
Afr	admix	Vindija	outgroup	-0.1069	0.017354	-6.161	648	803	44836	medium	missing-0.1	dstat	50000	all	2
Afr	AMH1	Vindija	outgroup	0.0385	0.017794	2.162	696	645	44845	medium	missing-0.1	dstat	50000	all	2
Afr	admix	Vindija	outgroup	-0.101	0.018041	-5.6	642	786	44788	medium	missing-0.1	dstat	50000	all	3
Afr	AMH1	Vindija	outgroup	0.0114	0.017949	0.635	668	653	44725	medium	missing-0.1	dstat	50000	all	3
Afr	admix	Vindija	outgroup	-0.1199	0.018613	-6.442	618	786	44809	medium	missing-0.1	dstat	50000	all	4
Afr	AMH1	Vindija	outgroup	-0.0015	0.01707	-0.088	652	654	44798	medium	missing-0.1	dstat	50000	all	4
Afr	admix	Vindija	outgroup	-0.0918	0.017507	-5.245	646	777	44896	medium	missing-0.1	dstat	50000	all	5
Afr	AMH1	Vindija	outgroup	0.0238	0.017585	1.352	689	657	44861	medium	missing-0.1	dstat	50000	all	5
Afr	admix	Vindija	outgroup	-0.1188	0.017852	-6.657	644	818	44767	medium	missing-0.1	dstat	50000	all	6
Afr	AMH1	Vindija	outgroup	-0.0012	0.017563	-0.067	689	691	44821	medium	missing-0.1	dstat	50000	all	6
Afr	admix	Vindija	outgroup	-0.1043	0.017598	-5.928	658	811	44792	medium	missing-0.1	dstat	50000	all	7
Afr	AMH1	Vindija	outgroup	-0.012	0.015738	-0.762	677	693	44784	medium	missing-0.1	dstat	50000	all	7
Afr	admix	Vindija	outgroup	-0.1122	0.016853	-6.658	653	818	44790	medium	missing-0.1	dstat	50000	all	8
Afr	AMH1	Vindija	outgroup	0.0285	0.01678	1.7	703	664	44664	medium	missing-0.1	dstat	50000	all	8
Afr	admix	Vindija	outgroup	-0.1248	0.017769	-7.021	641	824	44798	medium	missing-0.1	dstat	50000	all	9
Afr	AMH1	Vindija	outgroup	0.0101	0.018339	0.552	677	663	44769	medium	missing-0.1	dstat	50000	all	9
Afr	admix	Vindija	outgroup	-0.0996	0.018809	-5.294	641	782	44873	medium	missing-0.1	dstat	50000	all	10
Afr	AMH1	Vindija	outgroup	0.006	0.018062	0.335	669	661	44806	medium	missing-0.1	dstat	50000	all	10
Afr	admix	Vindija	outgroup	-0.1001	0.018051	-5.546	637	779	44874	medium	missing-0.1	dstat	50000	all	11
Afr	AMH1	Vindija	outgroup	0.0381	0.018047	2.11	694	643	44759	medium	missing-0.1	dstat	50000	all	11
